,TAA,TA,TIN,TIR,TSI,TIM,TIRE,TIP,TIT,TID,TSC,TAc,Type
12042, Grund: Signalstörung,15:20,ICE881,Hamburg-Altona 13:13-Hamburg Dammtor 13:21-Hamburg Hbf 13:28-Hamburg-Harburg 13:40-Lüneburg 13:59-Uelzen 14:15-Celle 14:38-Hannover Hbf 14:58,8000152.0,arr,Hamburg-Altona,4,14:58,20.06.19,Hannover%238000152,22,ICE
12061, ,15:28,ICE559,Köln Hbf 12:48-Wuppertal Hbf 13:16-Hamm(Westf) 14:02-Bielefeld Hbf 14:34-Hannover Hbf 15:28,8000152.0,arr,Köln Hbf,9,15:28,20.06.19,Hannover%238000152,0,ICE
12062, Gleiswechsel,15:28,ICE848,Berlin Gesundbrunnen 13:35-Berlin Hbf (tief) 13:49-Berlin-Spandau 13:59-Wolfsburg Hbf 14:53-Hannover Hbf 15:28,8000152.0,arr,Berlin Gesundbrunnen,11,15:28,20.06.19,Hannover%238000152,0,ICE
12076, ,15:57,ICE588,München Hbf 11:20-Ingolstadt Hbf 11:59-Nürnberg Hbf 12:33-Würzburg Hbf 13:28-Fulda 14:04-Kassel-Wilhelmshöhe 14:36-Göttingen 14:56-Hannover Hbf 15:54,8000152.0,arr,München Hbf,8,15:54,20.06.19,Hannover%238000152,3,ICE
12079, Fährt heute erst ab Hamburg Hbf@@Grund: Verspätung aus vorheriger Fahrt,16:00,ICE681,Hamburg-Altona (Halt entfällt) 14:13-Hamburg Dammtor (Halt entfällt) 14:21-Hamburg Hbf 14:28-Hamburg-Harburg 14:41-Lüneburg 14:59-Uelzen 15:15-Celle 15:38-Hannover Hbf 15:58,8000152.0,arr,Hamburg-Altona,4,15:58,20.06.19,Hannover%238000152,2,ICE
12083, ,,ICE881,Hamburg-Altona 13:13-Hamburg Dammtor 13:21-Hamburg Hbf 13:28-Hamburg-Harburg 13:40-Lüneburg 13:59-Uelzen 14:15-Celle 14:38-Hannover Hbf 14:58,8000152.0,arr,Hamburg-Altona,4,14:58,20.06.19,Hannover%238000152,0,ICE
12120, Fährt heute erst ab Hamburg Hbf@@Grund: Verspätung aus vorheriger Fahrt,15:59,ICE681,Hamburg-Altona (Halt entfällt) 14:13-Hamburg Dammtor (Halt entfällt) 14:21-Hamburg Hbf 14:28-Hamburg-Harburg 14:41-Lüneburg 14:59-Uelzen 15:15-Celle 15:38-Hannover Hbf 15:58,8000152.0,arr,Hamburg-Altona,4,15:58,20.06.19,Hannover%238000152,1,ICE
12158, ,15:56,ICE588,München Hbf 11:20-Ingolstadt Hbf 11:59-Nürnberg Hbf 12:33-Würzburg Hbf 13:28-Fulda 14:04-Kassel-Wilhelmshöhe 14:36-Göttingen 14:56-Hannover Hbf 15:54,8000152.0,arr,München Hbf,8,15:54,20.06.19,Hannover%238000152,2,ICE
12389, ,,ICE559,Köln Hbf 12:48-Wuppertal Hbf 13:16-Hamm(Westf) 14:02-Bielefeld Hbf 14:34-Hannover Hbf 15:28,8000152.0,arr,Köln Hbf,9,15:28,20.06.19,Hannover%238000152,0,ICE
12390, ,,ICE848,Berlin Gesundbrunnen 13:35-Berlin Hbf (tief) 13:49-Berlin-Spandau 13:59-Wolfsburg Hbf 14:53-Hannover Hbf 15:28,8000152.0,arr,Berlin Gesundbrunnen,12,15:28,20.06.19,Hannover%238000152,0,ICE
12450, Grund: Notarzteinsatz am Gleis,16:58,ICE 76,Hannover Hbf 14:37-Hamburg-Harburg 15:41-Hamburg Hbf 15:54-Hamburg Dammtor 16:00-Hamburg-Altona 16:10,8000152.0,dep,Hamburg-Altona,8,14:37,20.06.19,Hannover%238000152,141,ICE
12452, ,,ICE881,Hannover Hbf 15:01-Göttingen 16:00-Kassel-Wilhelmshöhe 16:21-Fulda 16:54-Würzburg Hbf 17:29-Nürnberg Hbf 18:24-Ingolstadt Hbf 18:58-München Hbf 19:42,8000152.0,dep,München Hbf,4,15:01,20.06.19,Hannover%238000152,0,ICE
12467, Grund: Verspätung eines vorausfahrenden Zuges,15:33,ICE559,Hannover Hbf 15:31-Berlin-Spandau 16:54-Berlin Hbf (tief) 17:06-Berlin Gesundbrunnen 17:18,8000152.0,dep,Berlin Gesundbrunnen,9,15:31,20.06.19,Hannover%238000152,2,ICE
12468, Gleiswechsel,15:33,ICE848,Hannover Hbf 15:31-Bielefeld Hbf 16:24-Dortmund Hbf 17:10-Bochum Hbf 17:23-Essen Hbf 17:34-Duisburg Hbf 17:47-Düsseldorf Flughafen 17:57-Düsseldorf Hbf 18:06-Köln Hbf 18:32,8000152.0,dep,Köln Hbf,11,15:31,20.06.19,Hannover%238000152,2,ICE
12489, ,16:01,ICE588,Hannover Hbf 15:59-Celle 16:18-Uelzen 16:40-Lüneburg 16:59-Hamburg-Harburg 17:19-Hamburg Hbf 17:33-Hamburg Dammtor 17:40-Hamburg-Altona 17:50,8000152.0,dep,Hamburg-Altona,8,15:59,20.06.19,Hannover%238000152,2,ICE
12612, Fährt heute erst ab Hamburg Hbf@@Grund: Verspätung aus vorheriger Fahrt,16:01,ICE681,Hamburg-Altona (Halt entfällt) 14:13-Hamburg Dammtor (Halt entfällt) 14:21-Hamburg Hbf 14:28-Hamburg-Harburg 14:41-Lüneburg 14:59-Uelzen 15:15-Celle 15:38-Hannover Hbf 15:58,8000152.0,arr,Hamburg-Altona,4,15:58,20.06.19,Hannover%238000152,3,ICE
12650, ,15:54,ICE588,München Hbf 11:20-Ingolstadt Hbf 11:59-Nürnberg Hbf 12:33-Würzburg Hbf 13:28-Fulda 14:04-Kassel-Wilhelmshöhe 14:36-Göttingen 14:56-Hannover Hbf 15:54,8000152.0,arr,München Hbf,8,15:54,20.06.19,Hannover%238000152,0,ICE
12817, Fährt heute erst ab Hamburg Hbf@@Grund: Signalstörung,16:00,ICE681,Hamburg-Altona (Halt entfällt) 14:13-Hamburg Dammtor (Halt entfällt) 14:21-Hamburg Hbf 14:28-Hamburg-Harburg 14:41-Lüneburg 14:59-Uelzen 15:15-Celle 15:38-Hannover Hbf 15:58,8000152.0,arr,Hamburg-Altona,4,15:58,20.06.19,Hannover%238000152,2,ICE
12858, Fährt heute erst ab Hamburg Hbf@@Grund: Signalstörung,15:59,ICE681,Hamburg-Altona (Halt entfällt) 14:13-Hamburg Dammtor (Halt entfällt) 14:21-Hamburg Hbf 14:28-Hamburg-Harburg 14:41-Lüneburg 14:59-Uelzen 15:15-Celle 15:38-Hannover Hbf 15:58,8000152.0,arr,Hamburg-Altona,4,15:58,20.06.19,Hannover%238000152,1,ICE
12978, ,15:58,ICE588,München Hbf 11:20-Ingolstadt Hbf 11:59-Nürnberg Hbf 12:33-Würzburg Hbf 13:28-Fulda 14:04-Kassel-Wilhelmshöhe 14:36-Göttingen 14:56-Hannover Hbf 15:54,8000152.0,arr,München Hbf,8,15:54,20.06.19,Hannover%238000152,4,ICE
13019, ,15:59,ICE588,München Hbf 11:20-Ingolstadt Hbf 11:59-Nürnberg Hbf 12:33-Würzburg Hbf 13:28-Fulda 14:04-Kassel-Wilhelmshöhe 14:36-Göttingen 14:56-Hannover Hbf 15:54,8000152.0,arr,München Hbf,8,15:54,20.06.19,Hannover%238000152,5,ICE
13063, Fährt heute erst ab Hamburg Hbf,15:58,ICE681,Hamburg-Altona (Halt entfällt) 14:13-Hamburg Dammtor (Halt entfällt) 14:21-Hamburg Hbf 14:28-Hamburg-Harburg 14:41-Lüneburg 14:59-Uelzen 15:15-Celle 15:38-Hannover Hbf 15:58,8000152.0,arr,Hamburg-Altona,4,15:58,20.06.19,Hannover%238000152,0,ICE
13224, ,16:00,ICE588,München Hbf 11:20-Ingolstadt Hbf 11:59-Nürnberg Hbf 12:33-Würzburg Hbf 13:28-Fulda 14:04-Kassel-Wilhelmshöhe 14:36-Göttingen 14:56-Hannover Hbf 15:54,8000152.0,arr,München Hbf,8,15:54,20.06.19,Hannover%238000152,6,ICE
13287, ,,ICE559,Hannover Hbf 15:31-Berlin-Spandau 16:54-Berlin Hbf (tief) 17:06-Berlin Gesundbrunnen 17:18,8000152.0,dep,Berlin Gesundbrunnen,9,15:31,20.06.19,Hannover%238000152,0,ICE
13288, ,,ICE848,Hannover Hbf 15:31-Bielefeld Hbf 16:24-Dortmund Hbf 17:10-Bochum Hbf 17:23-Essen Hbf 17:34-Duisburg Hbf 17:47-Düsseldorf Flughafen 17:57-Düsseldorf Hbf 18:06-Köln Hbf 18:32,8000152.0,dep,Köln Hbf,12,15:31,20.06.19,Hannover%238000152,0,ICE
13309, ,16:04,ICE588,Hannover Hbf 15:59-Celle 16:18-Uelzen 16:40-Lüneburg 16:59-Hamburg-Harburg 17:19-Hamburg Hbf 17:33-Hamburg Dammtor 17:40-Hamburg-Altona 17:50,8000152.0,dep,Hamburg-Altona,8,15:59,20.06.19,Hannover%238000152,5,ICE
13388, ,16:01,ICE588,München Hbf 11:20-Ingolstadt Hbf 11:59-Nürnberg Hbf 12:33-Würzburg Hbf 13:28-Fulda 14:04-Kassel-Wilhelmshöhe 14:36-Göttingen 14:56-Hannover Hbf 15:54,8000152.0,arr,München Hbf,8,15:54,20.06.19,Hannover%238000152,7,ICE
13514, ,,ICE681,Hamburg-Altona (Halt entfällt) 14:13-Hamburg Dammtor (Halt entfällt) 14:21-Hamburg Hbf 14:28-Hamburg-Harburg 14:41-Lüneburg 14:59-Uelzen 15:15-Celle 15:38-Hannover Hbf 15:58,8000152.0,arr,Hamburg-Altona,4,15:58,20.06.19,Hannover%238000152,0,ICE
13593, ,,ICE588,München Hbf 11:20-Ingolstadt Hbf 11:59-Nürnberg Hbf 12:33-Würzburg Hbf 13:28-Fulda 14:04-Kassel-Wilhelmshöhe 14:36-Göttingen 14:56-Hannover Hbf 15:54,8000152.0,arr,München Hbf,8,15:54,20.06.19,Hannover%238000152,0,ICE
13675, ,16:04,ICE588,München Hbf 11:20-Ingolstadt Hbf 11:59-Nürnberg Hbf 12:33-Würzburg Hbf 13:28-Fulda 14:04-Kassel-Wilhelmshöhe 14:36-Göttingen 14:56-Hannover Hbf 15:54,8000152.0,arr,München Hbf,8,15:54,20.06.19,Hannover%238000152,10,ICE
14120, ,,ICE588,Hannover Hbf 15:59-Celle 16:18-Uelzen 16:40-Lüneburg 16:59-Hamburg-Harburg 17:19-Hamburg Hbf 17:33-Hamburg Dammtor 17:40-Hamburg-Altona 17:50,8000152.0,dep,Hamburg-Altona,8,15:59,20.06.19,Hannover%238000152,0,ICE
14162, Fährt heute erst ab Basel SBB@@Grund: Notarzteinsatz am Gleis,16:57,ICE 76,Zürich HB (Halt entfällt) 08:00-Basel SBB 09:06-Basel Bad Bf 09:15-Freiburg(Breisgau) Hbf 09:49-Baden-Baden 10:34-Karlsruhe Hbf 10:51-Mannheim Hbf 11:16-Frankfurt(Main)Hbf 11:58-Kassel-Wilhelmshöhe 13:21-Göttingen 13:41-Hannover Hbf 14:34,8000152.0,arr,Zürich HB,8,14:34,20.06.19,Hannover%238000152,143,ICE
14202, Grund: Notarzteinsatz am Gleis,17:02,ICE 76,Hannover Hbf 14:37-Hamburg-Harburg 15:41-Hamburg Hbf 15:54-Hamburg Dammtor 16:00-Hamburg-Altona 16:10,8000152.0,dep,Hamburg-Altona,8,14:37,20.06.19,Hannover%238000152,145,ICE
14298, ,,ICE771,Hamburg-Altona 14:46-Hamburg Dammtor 14:54-Hamburg Hbf 15:01-Hamburg-Harburg 15:12-Hannover Hbf 16:21,8000152.0,arr,Hamburg-Altona,4,16:21,20.06.19,Hannover%238000152,0,ICE
14304, Grund: Verspätung aus vorheriger Fahrt,16:38,ICE556,Berlin Gesundbrunnen 14:35-Berlin Hbf (tief) 14:51-Berlin-Spandau 15:02-Hannover Hbf 16:28,8000152.0,arr,Berlin Gesundbrunnen,12,16:28,20.06.19,Hannover%238000152,10,ICE
14305, ,16:28,ICE941,Düsseldorf Hbf 13:51-Düsseldorf Flughafen 13:59-Duisburg Hbf 14:09-Essen Hbf 14:23-Bochum Hbf 14:35-Dortmund Hbf 14:48-Bielefeld Hbf 15:34-Hannover Hbf 16:28,8000152.0,arr,Düsseldorf Hbf,9,16:28,20.06.19,Hannover%238000152,0,ICE
14308, Grund: Notarzteinsatz am Gleis,17:35,ICE 74,Zürich HB 10:00-Basel SBB 11:06-Basel Bad Bf 11:15-Freiburg(Breisgau) Hbf 11:48-Baden-Baden 12:33-Karlsruhe Hbf 12:51-Mannheim Hbf 13:16-Frankfurt(Main)Hbf 13:58-Kassel-Wilhelmshöhe 15:21-Göttingen 15:41-Hannover Hbf 16:34,8000152.0,arr,Zürich HB,8,16:34,20.06.19,Hannover%238000152,61,ICE
14310, ,16:41,ICE 1585,Hamburg-Altona 15:06-Hamburg Dammtor 15:15-Hamburg Hbf 15:24-Hannover Hbf 16:38,8000152.0,arr,Hamburg-Altona,4,16:38,20.06.19,Hannover%238000152,3,ICE
14321, Grund: Warten auf Fahrgäste aus einem anderen Zug,17:07,ICE788,München Hbf 12:21-Ingolstadt Hbf 13:00-Nürnberg Hbf 13:33-Würzburg Hbf 14:28-Fulda 15:04-Kassel-Wilhelmshöhe 15:36-Göttingen 15:56-Hannover Hbf 16:56,8000152.0,arr,München Hbf,8,16:56,20.06.19,Hannover%238000152,11,ICE
14322, ,16:59,ICE883,Hamburg-Altona 15:13-Hamburg Dammtor 15:21-Hamburg Hbf 15:28-Hamburg-Harburg 15:39-Lüneburg 15:58-Uelzen 16:17-Celle 16:40-Hannover Hbf 16:59,8000152.0,arr,Hamburg-Altona,4,16:59,20.06.19,Hannover%238000152,0,ICE
14388, Grund: Warten auf freie Einfahrt,16:43,ICE556,Berlin Gesundbrunnen 14:35-Berlin Hbf (tief) 14:51-Berlin-Spandau 15:02-Hannover Hbf 16:28,8000152.0,arr,Berlin Gesundbrunnen,12,16:28,20.06.19,Hannover%238000152,15,ICE
14518, Grund: Notarzteinsatz am Gleis,17:34,ICE 74,Zürich HB 10:00-Basel SBB 11:06-Basel Bad Bf 11:15-Freiburg(Breisgau) Hbf 11:48-Baden-Baden 12:33-Karlsruhe Hbf 12:51-Mannheim Hbf 13:16-Frankfurt(Main)Hbf 13:58-Kassel-Wilhelmshöhe 15:21-Göttingen 15:41-Hannover Hbf 16:34,8000152.0,arr,Zürich HB,8,16:34,20.06.19,Hannover%238000152,60,ICE
14557, ,,ICE941,Düsseldorf Hbf 13:51-Düsseldorf Flughafen 13:59-Duisburg Hbf 14:09-Essen Hbf 14:23-Bochum Hbf 14:35-Dortmund Hbf 14:48-Bielefeld Hbf 15:34-Hannover Hbf 16:28,8000152.0,arr,Düsseldorf Hbf,9,16:28,20.06.19,Hannover%238000152,0,ICE
14562, ,16:44,ICE 1585,Hamburg-Altona 15:06-Hamburg Dammtor 15:15-Hamburg Hbf 15:24-Hannover Hbf 16:38,8000152.0,arr,Hamburg-Altona,4,16:38,20.06.19,Hannover%238000152,6,ICE
14646, ,16:46,ICE 1585,Hamburg-Altona 15:06-Hamburg Dammtor 15:15-Hamburg Hbf 15:24-Hannover Hbf 16:38,8000152.0,arr,Hamburg-Altona,4,16:38,20.06.19,Hannover%238000152,8,ICE
14741, Grund: Warten auf Fahrgäste aus einem anderen Zug,17:06,ICE788,München Hbf 12:21-Ingolstadt Hbf 13:00-Nürnberg Hbf 13:33-Würzburg Hbf 14:28-Fulda 15:04-Kassel-Wilhelmshöhe 15:36-Göttingen 15:56-Hannover Hbf 16:56,8000152.0,arr,München Hbf,8,16:56,20.06.19,Hannover%238000152,10,ICE
14814, ,16:47,ICE 1585,Hamburg-Altona 15:06-Hamburg Dammtor 15:15-Hamburg Hbf 15:24-Hannover Hbf 16:38,8000152.0,arr,Hamburg-Altona,4,16:38,20.06.19,Hannover%238000152,9,ICE
14850, Grund: Warten auf freie Einfahrt,16:37,ICE556,Berlin Gesundbrunnen 14:35-Berlin Hbf (tief) 14:51-Berlin-Spandau 15:02-Hannover Hbf 16:28,8000152.0,arr,Berlin Gesundbrunnen,12,16:28,20.06.19,Hannover%238000152,9,ICE
14892, ,,ICE556,Berlin Gesundbrunnen 14:35-Berlin Hbf (tief) 14:51-Berlin-Spandau 15:02-Hannover Hbf 16:28,8000152.0,arr,Berlin Gesundbrunnen,12,16:28,20.06.19,Hannover%238000152,0,ICE
14996, Grund: Notarzteinsatz am Gleis,17:03,ICE 76,Hannover Hbf 14:37-Hamburg-Harburg 15:41-Hamburg Hbf 15:54-Hamburg Dammtor 16:00-Hamburg-Altona 16:10,8000152.0,dep,Hamburg-Altona,8,14:37,20.06.19,Hannover%238000152,146,ICE
15002, ,,ICE681,Hannover Hbf 16:04-Göttingen 17:00-Kassel-Wilhelmshöhe 17:22-Fulda 17:55-Würzburg Hbf 18:32-Nürnberg Hbf 19:28-Ingolstadt Hbf 20:03-München Hbf 20:42,8000152.0,dep,München Hbf,4,16:04,20.06.19,Hannover%238000152,0,ICE
15012, ,,ICE 1744,Hannover Hbf 16:20-Hamburg-Bergedorf 17:49-Schwerin Hbf 18:35-Bad Kleinen 18:47-Bützow 19:11-Rostock Hbf 19:33-Ribnitz-Damgarten West 19:58-Velgast 20:14-Stralsund Hbf 20:29,8000152.0,dep,Stralsund Hbf,8,16:20,20.06.19,Hannover%238000152,0,ICE
15014, ,,ICE771,Hannover Hbf 16:24-Göttingen 17:16-Kassel-Wilhelmshöhe 17:37-Frankfurt(Main)Hbf 19:00-Frankfurt(M) Flughafen Fernbf 19:17-Mannheim Hbf 19:54-Stuttgart Hbf 20:35,8000152.0,dep,Stuttgart Hbf,4,16:24,20.06.19,Hannover%238000152,0,ICE
15017, ,,ICE556,Hannover Hbf 16:31-Bielefeld Hbf 17:24-Hamm(Westf) 17:54-Wuppertal Hbf 18:38-Köln Hbf 19:09-Bonn Hbf 19:32-Andernach 19:59-Koblenz Hbf 20:13,8000152.0,dep,Koblenz Hbf,12,16:31,20.06.19,Hannover%238000152,0,ICE
15018, ,,ICE941,Hannover Hbf 16:31-Wolfsburg Hbf 17:03-Berlin-Spandau 18:00-Berlin Hbf (tief) 18:10-Berlin Gesundbrunnen 18:22,8000152.0,dep,Berlin Gesundbrunnen,9,16:31,20.06.19,Hannover%238000152,0,ICE
15023, Grund: Notarzteinsatz am Gleis,17:39,ICE 74,Hannover Hbf 16:37-Hamburg-Harburg 17:41-Hamburg Hbf 17:53-Hamburg Dammtor 18:00-Neumünster 18:56-Kiel Hbf 19:16,8000152.0,dep,Kiel Hbf,8,16:37,20.06.19,Hannover%238000152,62,ICE
15034, ,16:56,ICE 1585,Hannover Hbf 16:53-Elze(Han) 17:13-Alfeld(Leine) 17:31-Kreiensen 17:44-Northeim(Han) 17:57-Göttingen 18:14,8000152.0,dep,Göttingen,4,16:53,20.06.19,Hannover%238000152,3,ICE
15038, Grund: Warten auf Fahrgäste aus einem anderen Zug,17:10,ICE788,Hannover Hbf 16:59-Celle 17:18-Uelzen 17:40-Lüneburg 17:56-Hamburg-Harburg 18:17-Hamburg Hbf 18:29-Hamburg Dammtor 18:35-Hamburg-Altona 18:45,8000152.0,dep,Hamburg-Altona,8,16:59,20.06.19,Hannover%238000152,11,ICE
15126, Fährt heute erst ab Basel SBB@@Grund: Notarzteinsatz am Gleis,16:59,ICE 76,Zürich HB (Halt entfällt) 08:00-Basel SBB 09:06-Basel Bad Bf 09:15-Freiburg(Breisgau) Hbf 09:49-Baden-Baden 10:34-Karlsruhe Hbf 10:51-Mannheim Hbf 11:16-Frankfurt(Main)Hbf 11:58-Kassel-Wilhelmshöhe 13:21-Göttingen 13:41-Hannover Hbf 14:34,8000152.0,arr,Zürich HB,8,14:34,20.06.19,Hannover%238000152,145,ICE
15194, Grund: Notarzteinsatz am Gleis,17:36,ICE 74,Zürich HB 10:00-Basel SBB 11:06-Basel Bad Bf 11:15-Freiburg(Breisgau) Hbf 11:48-Baden-Baden 12:33-Karlsruhe Hbf 12:51-Mannheim Hbf 13:16-Frankfurt(Main)Hbf 13:58-Kassel-Wilhelmshöhe 15:21-Göttingen 15:41-Hannover Hbf 16:34,8000152.0,arr,Zürich HB,8,16:34,20.06.19,Hannover%238000152,62,ICE
15207, Grund: Warten auf Fahrgäste aus einem anderen Zug,17:05,ICE788,München Hbf 12:21-Ingolstadt Hbf 13:00-Nürnberg Hbf 13:33-Würzburg Hbf 14:28-Fulda 15:04-Kassel-Wilhelmshöhe 15:36-Göttingen 15:56-Hannover Hbf 16:56,8000152.0,arr,München Hbf,8,16:56,20.06.19,Hannover%238000152,9,ICE
15236, Grund: Notarzteinsatz am Gleis,17:37,ICE 74,Zürich HB 10:00-Basel SBB 11:06-Basel Bad Bf 11:15-Freiburg(Breisgau) Hbf 11:48-Baden-Baden 12:33-Karlsruhe Hbf 12:51-Mannheim Hbf 13:16-Frankfurt(Main)Hbf 13:58-Kassel-Wilhelmshöhe 15:21-Göttingen 15:41-Hannover Hbf 16:34,8000152.0,arr,Zürich HB,8,16:34,20.06.19,Hannover%238000152,63,ICE
15322, ,,ICE 1585,Hamburg-Altona 15:06-Hamburg Dammtor 15:15-Hamburg Hbf 15:24-Hannover Hbf 16:38,8000152.0,arr,Hamburg-Altona,4,16:38,20.06.19,Hannover%238000152,0,ICE
15418, ,17:01,ICE883,Hamburg-Altona 15:13-Hamburg Dammtor 15:21-Hamburg Hbf 15:28-Hamburg-Harburg 15:39-Lüneburg 15:58-Uelzen 16:17-Celle 16:40-Hannover Hbf 16:59,8000152.0,arr,Hamburg-Altona,4,16:59,20.06.19,Hannover%238000152,2,ICE
15488, Grund: Notarzteinsatz am Gleis,17:40,ICE 74,Zürich HB 10:00-Basel SBB 11:06-Basel Bad Bf 11:15-Freiburg(Breisgau) Hbf 11:48-Baden-Baden 12:33-Karlsruhe Hbf 12:51-Mannheim Hbf 13:16-Frankfurt(Main)Hbf 13:58-Kassel-Wilhelmshöhe 15:21-Göttingen 15:41-Hannover Hbf 16:34,8000152.0,arr,Zürich HB,8,16:34,20.06.19,Hannover%238000152,66,ICE
15656, Grund: Notarzteinsatz am Gleis,17:42,ICE 74,Zürich HB 10:00-Basel SBB 11:06-Basel Bad Bf 11:15-Freiburg(Breisgau) Hbf 11:48-Baden-Baden 12:33-Karlsruhe Hbf 12:51-Mannheim Hbf 13:16-Frankfurt(Main)Hbf 13:58-Kassel-Wilhelmshöhe 15:21-Göttingen 15:41-Hannover Hbf 16:34,8000152.0,arr,Zürich HB,8,16:34,20.06.19,Hannover%238000152,68,ICE
15714, ,,ICE 76,Zürich HB (Halt entfällt) 08:00-Basel SBB 09:06-Basel Bad Bf 09:15-Freiburg(Breisgau) Hbf 09:49-Baden-Baden 10:34-Karlsruhe Hbf 10:51-Mannheim Hbf 11:16-Frankfurt(Main)Hbf 11:58-Kassel-Wilhelmshöhe 13:21-Göttingen 13:41-Hannover Hbf 14:34,8000152.0,arr,Zürich HB,8,14:34,20.06.19,Hannover%238000152,0,ICE
15794, ,,ICE883,Hamburg-Altona 15:13-Hamburg Dammtor 15:21-Hamburg Hbf 15:28-Hamburg-Harburg 15:39-Lüneburg 15:58-Uelzen 16:17-Celle 16:40-Hannover Hbf 16:59,8000152.0,arr,Hamburg-Altona,4,16:59,20.06.19,Hannover%238000152,0,ICE
15919, ,,ICE 76,Hannover Hbf 14:37-Hamburg-Harburg 15:41-Hamburg Hbf 15:54-Hamburg Dammtor 16:00-Hamburg-Altona 16:10,8000152.0,dep,Hamburg-Altona,8,14:37,20.06.19,Hannover%238000152,0,ICE
15946, Grund: Notarzteinsatz am Gleis,17:44,ICE 74,Hannover Hbf 16:37-Hamburg-Harburg 17:41-Hamburg Hbf 17:53-Hamburg Dammtor 18:00-Neumünster 18:56-Kiel Hbf 19:16,8000152.0,dep,Kiel Hbf,8,16:37,20.06.19,Hannover%238000152,67,ICE
15957, ,,ICE 1585,Hannover Hbf 16:53-Elze(Han) 17:13-Alfeld(Leine) 17:31-Kreiensen 17:44-Northeim(Han) 17:57-Göttingen 18:14,8000152.0,dep,Göttingen,4,16:53,20.06.19,Hannover%238000152,0,ICE
15961, Grund: Warten auf Fahrgäste aus einem anderen Zug,17:09,ICE788,Hannover Hbf 16:59-Celle 17:18-Uelzen 17:40-Lüneburg 17:56-Hamburg-Harburg 18:17-Hamburg Hbf 18:29-Hamburg Dammtor 18:35-Hamburg-Altona 18:45,8000152.0,dep,Hamburg-Altona,8,16:59,20.06.19,Hannover%238000152,10,ICE
16001, ,,ICE788,München Hbf 12:21-Ingolstadt Hbf 13:00-Nürnberg Hbf 13:33-Würzburg Hbf 14:28-Fulda 15:04-Kassel-Wilhelmshöhe 15:36-Göttingen 15:56-Hannover Hbf 16:56,8000152.0,arr,München Hbf,8,16:56,20.06.19,Hannover%238000152,0,ICE
16560, Grund: Notarzteinsatz am Gleis,17:39,ICE 74,Zürich HB 10:00-Basel SBB 11:06-Basel Bad Bf 11:15-Freiburg(Breisgau) Hbf 11:48-Baden-Baden 12:33-Karlsruhe Hbf 12:51-Mannheim Hbf 13:16-Frankfurt(Main)Hbf 13:58-Kassel-Wilhelmshöhe 15:21-Göttingen 15:41-Hannover Hbf 16:34,8000152.0,arr,Zürich HB,8,16:34,20.06.19,Hannover%238000152,65,ICE
16671, ,,ICE 1171,Kiel Hbf 14:39-Neumünster 14:57-Hamburg Dammtor 15:46-Hamburg Hbf 16:01-Hamburg-Harburg 16:12-Hannover Hbf 17:21,8000152.0,arr,Kiel Hbf,4,17:21,20.06.19,Hannover%238000152,0,ICE
16676, ,17:30,ICE846,Berlin Gesundbrunnen 15:37-Berlin Hbf (tief) 15:49-Berlin-Spandau 16:00-Wolfsburg Hbf 16:53-Hannover Hbf 17:28,8000152.0,arr,Berlin Gesundbrunnen,12,17:28,20.06.19,Hannover%238000152,2,ICE
16678, Grund: Polizeiliche Ermittlung,17:31,ICE651,Köln Hbf 14:48-Wuppertal Hbf 15:16-Hamm(Westf) 16:02-Bielefeld Hbf 16:34-Hannover Hbf 17:28,8000152.0,arr,Köln Hbf,9,17:28,20.06.19,Hannover%238000152,3,ICE
16683, ,17:38,ICE 1749,Ostseebad Binz 12:27-Bergen auf Rügen 12:55-Stralsund Hbf 13:27-Velgast 13:41-Ribnitz-Damgarten Ost 13:54-Rostock Hbf 14:25-Bützow 14:46-Schwerin Hbf 15:21-Hamburg-Bergedorf 16:06-Hamburg-Harburg 16:32-Hannover Hbf 17:38,8000152.0,arr,Ostseebad Binz,4,17:38,20.06.19,Hannover%238000152,0,ICE
16692, Grund: Technische Störung am Zug,18:08,ICE586,München Hbf 13:16-Ingolstadt Hbf 13:59-Nürnberg Hbf 14:34-Würzburg Hbf 15:28-Fulda 16:04-Kassel-Wilhelmshöhe 16:36-Göttingen 16:56-Hannover Hbf 17:54,8000152.0,arr,München Hbf,8,17:54,20.06.19,Hannover%238000152,14,ICE
16695, ,17:57,ICE 1723,Hamburg-Altona 16:12-Hamburg Dammtor 16:21-Hamburg Hbf 16:28-Hamburg-Harburg 16:39-Lüneburg 16:59-Uelzen 17:15-Celle 17:38-Hannover Hbf 17:57Celle - Hannover Hbf: Information. Weitere Informationen,8000152.0,arr,Hamburg-Altona,4,17:57,20.06.19,Hannover%238000152,0,ICE
16697, Grund: Notarzteinsatz am Gleis,17:38,ICE 74,Zürich HB 10:00-Basel SBB 11:06-Basel Bad Bf 11:15-Freiburg(Breisgau) Hbf 11:48-Baden-Baden 12:33-Karlsruhe Hbf 12:51-Mannheim Hbf 13:16-Frankfurt(Main)Hbf 13:58-Kassel-Wilhelmshöhe 15:21-Göttingen 15:41-Hannover Hbf 16:34,8000152.0,arr,Zürich HB,8,16:34,20.06.19,Hannover%238000152,64,ICE
